"Import Matrix, Rest of Asia and Pacific, After Redefinitions"
"Import Matrix, Rest of Asia and Pacific, After Redefinitions"
"June 30, 2025"
IOCode,Commodities/Industries,111,112,113FF,211,212,213,2211,2212NW,23EH,23MR,23OC,23OR,23OT,23PC,23SF,23TH,321,327,3311IS,3313NF,332,33311,33312,33313,3332OM,3341,3342,3344,3345,334X,335,336111,336112,33612,3362BP,3364,3365AO,337,3391,3399,311,3121,3122,313TT,315AL,322,323,324,3251,3252,3254,325X,326,4231,4234,4236,4238,423X,4242,4244,4247,424X,425,42ID,441,445,452,444,446,447,448,454,4A0X,481,482,483,484,485,486,48A,492,493,5111,5112,512,515,5171,5172,5174OT,518,519,521CI,523,524113,5241XX,5242,525,HSO,HST,ORE,532RL,5411,5415,5412,5413,5416,5417,5418,541X,55,5613,5617,561X,562,61,6211,6212,6213,6214,6215OH,622,623,624,711AS,713,721,722,811,812,813,814,GFGD,GFGN,GFE,GSLGE,GSLGH,GSLGO,GSLE,F010,F02E,F02N,F02R,F02S,F030,F040,F050,F06C,F06E,F06N,F06S,F07C,F07E,F07N,F07S,F10C,F10E,F10N,F10S
23MR,Maintenance and repair construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OC,Office and commercial structures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OR,Other residential construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23OT,Other nonresidential structures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23PC,Power and communication structures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23SF,Single-family residential structures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23TH,Transportation structures and highways and streets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Wood products,0,0,0,0,1,1,0,0,359,209,193,247,70,18,225,55,392,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,84,0,6,248,21,16,1,0,0,3,0,25,0,0,0,0,0,0,55,1,1,1,1,2,1,1,3,2,0,0,1,1,0,0,1,0,1,1,1,0,10,0,0,0,0,0,0,2,0,0,0,0,2,15,0,27,3,12,0,0,0,0,0,1,0,42,13,1,1,0,4,0,5,0,5,0,0,4,7,0,2,3,1,0,0,1,17,0,19,0,6,48,46,1,1,12,0,0,0,0,56,0,9,9,621,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Nonmetallic mineral products,0,0,0,79,0,7,0,0,293,49,157,161,137,33,176,163,16,498,25,9,49,5,0,10,57,6,0,9,2,0,25,29,65,10,92,2,17,13,7,10,12,96,0,1,0,1,0,37,1,2,2,18,113,0,0,0,0,0,0,1,0,1,0,0,46,3,0,3,0,0,5,46,19,0,0,0,5,0,0,0,0,4,0,0,0,41,70,62,0,66,0,1,2,0,0,2,0,0,0,0,67,0,0,0,142,16,54,1,5,0,0,50,5,59,2,10,1,9,0,15,172,4,47,0,11,1,176,14,0,9,0,1,33,0,11,58,81,86,982,0,0,0,0,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311IS,Iron and steel mills and manufacturing from purchased steel,9,8,0,556,27,7,0,0,320,97,85,33,65,10,21,4,6,108,1669,100,1886,132,242,100,750,0,4,9,7,1,239,1,261,8,930,78,90,55,18,92,0,0,0,1,0,3,1,0,1,0,0,0,68,2,1,0,0,22,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,5,0,2,4,67,0,0,0,0,0,0,0,0,429,21,0,0,0,56,0,16,0,0,4,0,56,33,33,40,0,1,3,11,6,2,2,43,6,43,5,2,24,18,8,0,0,0,0,0,1,0,17,42,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313NF,Nonferrous metal production and processing and foundries,0,0,0,0,0,0,0,0,3,16,1,18,5,22,15,3,5,8,513,1936,1102,9,8,15,383,1,15,166,40,1,811,1,424,11,584,49,98,73,65,146,4,90,0,0,0,52,0,0,0,0,0,0,25,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,6,25,0,1,0,12,50,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Fabricated metal products,21,87,5,622,58,28,1,76,894,425,433,843,804,760,459,457,105,31,36,25,1032,45,126,27,660,5,81,33,92,3,261,60,334,87,947,195,197,139,59,53,210,34,25,8,-2,105,7,9,37,14,2,138,199,4,28,3,3,8,6,11,4,11,2,0,13,16,4,7,6,14,3,25,144,0,17,5,45,30,4,6,38,38,5,3,2,410,138,125,4,24,38,11,4,0,0,0,5,1,0,148,147,2,77,2,134,14,70,8,26,22,3,110,68,129,12,5,4,0,2,4,45,2,213,1,27,92,191,159,15,50,0,558,71,9,73,23,177,190,2107,906,0,0,0,-37,0,0,0,12,0,0,0,2,0,0,0,9,0,0
33311,Agricultural implement manufacturing,242,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,71,0,42,114,4,1882,0,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33312,Construction machinery manufacturing,0,0,0,146,138,54,0,0,0,44,1,398,21,8,101,4,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,7,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,465,0,0
33313,Mining and oil and gas field machinery manufacturing,0,0,0,88,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332OM,Other machinery,2,0,2,623,48,122,75,3,366,114,175,210,469,14,66,61,20,8,18,38,311,84,197,112,1467,0,2,5,27,0,166,65,728,234,1091,104,107,8,12,60,337,244,6,2,-1,44,80,3,174,19,0,256,134,2,11,6,12,20,3,25,3,19,4,0,10,8,7,8,2,4,139,7,4,0,2,2,11,7,3,1129,2,85,3,1,0,7,6,50,2,5,4,0,1,0,272,0,0,0,0,1,34,0,385,46,134,25,50,7,4,139,0,573,125,232,138,89,0,10,4,116,39,4,4,0,24,5,47,517,23,26,0,57,31,-10,151,100,111,266,1950,13768,0,0,0,41,0,0,0,70,0,0,0,6,0,0,0,166,0,0
3341,Computer and peripheral equipment manufacturing,2,0,0,0,6,11,5,0,155,29,3,51,24,6,42,20,26,24,2,16,31,0,1,1,39,767,71,149,556,0,0,12,198,21,3,1,3,7,4,4,41,1,0,1,0,17,13,21,0,0,0,0,71,0,0,0,0,0,7,0,0,0,0,0,193,127,226,49,55,105,43,179,64,0,0,0,79,0,2,23,0,38,72,0,13,7,96,218,33,190,303,115,587,0,0,2,329,0,0,220,39,303,258,127,300,411,93,205,391,574,163,685,412,110,122,62,0,46,0,170,4,23,222,13,114,89,82,7,14,190,0,148,96,0,599,122,127,53,18050,11381,0,0,0,-66,0,0,0,39,0,0,0,18,0,0,0,1028,0,0
3342,Communications equipment manufacturing,0,0,0,0,0,3,0,0,583,23,6,61,43,1,5,33,0,0,0,0,0,0,0,0,53,18,912,89,692,0,2,0,0,0,12,5171,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,2,60,102,0,98,119,0,72,52,0,0,16,15,28,2,2,3,2,41,2,0,1,0,24,0,0,0,0,15,138,0,14,456,4111,2015,992,908,487,413,256,0,13,0,181,0,0,6,18,392,52,172,20,34,25,18,147,5142,248,176,79,32,8,390,0,9,0,3,174,0,37,1,8,1,1,139,0,72,0,2029,15,0,9,0,0,3,3225,22422,0,0,0,-733,0,0,0,1665,0,0,0,316,0,0,0,463,0,0
3344,Semiconductor and other electronic component manufacturing,0,0,0,0,0,1,0,0,4,5,1,23,2,0,37,33,382,159,116,292,1156,84,120,129,922,149,185,2795,644,16,567,51,1332,49,3181,470,113,246,91,263,126,763,43,105,4,-95,184,79,120,105,1,493,348,340,-16,156,232,413,17661,0,6,309,36,0,89,0,3,5,66,0,0,2,1,0,0,0,2,0,0,1,0,0,2,391,-1,0,1566,1090,192,348,3,24,16,0,0,0,0,0,0,0,13,0,1077,4,86,1,247,0,44,0,0,0,78,1,21,0,0,0,0,0,41,19,0,0,0,0,0,2068,0,0,0,10,405,0,8,0,12,6,59,0,0,0,0,-130,0,0,0,0,0,0,0,0,0,0,0,3,0,0
3345,"Navigational, measuring, electromedical, and control instruments manufacturing",0,0,0,8,1,1,3,0,77,32,40,110,7,0,16,2,0,0,0,0,122,0,0,0,141,3,131,105,499,0,56,14,93,15,1,249,137,0,14,0,0,0,0,0,0,1,5,0,38,18,0,0,22,0,0,0,2,2,0,2,0,0,6,0,22,3,1,1,0,4,0,3,0,0,0,0,1,0,0,0,0,0,1,2,1,0,2,4,0,2,18,0,0,0,0,0,0,0,0,0,3,5,35,5,267,2,15,1,36,0,0,5,23,28,8,125,24,4,19,101,42,1,10,0,0,0,6,10,11,5,0,185,129,0,1,1,0,105,1107,4956,0,0,0,23,0,0,0,449,0,0,0,32,0,0,0,28,0,0
334X,Other computer and electronic product manufacturing,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,175,0,113,2061,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,71,26,1,9,22,32,0,23,0,0,0,0,0,0,0,4,0,0,0,21,37,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,15,2,2,5,5,0,11,8,0,3,1,0,0,0,0,0,1,0,0,0,2,5,3,0,1,0,0,132,0,4,0,2,0,6522,481,0,26,0,-94,0,0,0,0,0,0,0,0,0,0,0,12,0,0
335,"Electrical equipment, appliances, and components",718,298,6,19,8,89,1,1,417,2310,961,904,678,98,1276,125,71,23,148,58,377,42,90,18,1773,15,59,61,155,2,1280,7,266,19,575,97,97,21,65,24,199,96,0,11,1,100,20,23,32,46,1,48,73,1,1,0,1,1,0,3,2,1,0,0,50,14,48,10,0,14,2,29,7,0,12,0,13,21,0,2,0,15,0,0,0,0,96,656,31,15,0,32,21,0,0,22,0,0,0,187,31,0,526,15,505,6,56,1,142,4,1,89,57,175,8,1,0,0,0,0,92,121,47,7,41,106,108,302,166,5,0,284,430,22,52,25,24,346,10790,5952,0,1290,0,-104,0,0,0,67,0,0,0,15,0,0,0,161,0,0
336111,Automobile manufacturing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,4510,0,0,0,831,0,0,0,2177,0,0,0,2188,0,0,0,5495,0,0
